"BLCK_CD(블록_코드)","ADSTRD_CD(행정동_코드)"
"366084","11350700"
"366085","11350700"
"366087","11350700"
"366088","11350700"
"366090","11350700"
"366091","11350700"
"366092","11350700"
"366093","11350700"
"366094","11350700"
"366095","11350700"
"366096","11350700"
"366097","11350700"
"366098","11680656"
"366100","11350700"
"366101","11350700"
"366104","11350700"
"366105","11350700"
"366106","11350595"
"366107","11350595"
"366108","11350595"
"366109","11350595"
"366110","11350595"
"366111","11350595"
"366112","11350595"
"366113","11350595"
"366114","11350595"
"366115","11350595"
"366116","11350595"
"366117","11350595"
"366118","11350595"
"366119","11350595"
"366120","11350595"
"366121","11350595"
"366124","11350595"
"366125","11350595"
"366127","11350595"
"366128","11350595"
"366129","11350595"
"366130","11380551"
"366132","11350595"
"366134","11350700"
"366136","11350700"
"366137","11350700"
"366138","11350700"
"366139","11350700"
"366140","11350700"
"366141","11380510"
"366142","11350710"
"366143","11350710"
"366144","11350710"
"366145","11350710"
"366146","11350710"
"366147","11350710"
"366148","11350710"
"366149","11350710"
"366150","11350710"
"366151","11350710"
"366154","11350710"
"366155","11350710"
"366156","11350710"
"366157","11350710"
"366158","11350710"
"366159","11530730"
"366160","11350720"
"366161","11350720"
"366162","11350710"
"366163","11350710"
"366164","11350710"
"366165","11350710"
"366166","11350710"
"366167","11350710"
"366169","11350710"
"366170","11350710"
"366171","11350710"
"366172","11350710"
"366173","11350710"
"366174","11350710"
"366175","11350710"
"366176","11350710"
"366177","11350710"
"366178","11350710"
"366179","11350710"
"366180","11350710"
"366181","11530730"
"366182","11350710"
"366184","11350710"
"366185","11350710"
"366186","11350720"
"366187","11350720"
"366188","11350720"
"366189","11350720"
"366190","11350720"
"366192","11350720"
"366193","11350720"
"366194","11350720"
"366195","11350720"
"366196","11350720"
"366197","11350720"
"366198","11350720"
"366199","11350720"
"366200","11350720"
"366201","11350720"
"366202","11350720"
"366203","11350720"
"366204","11350720"
"366205","11350720"
"366206","11350720"
"366207","11350720"
"366208","11350720"
"366209","11350720"
"366210","11350720"
"366211","11350695"
"366217","11350720"
"366218","11350720"
"366219","11350720"
"366220","11350720"
"366221","11350720"
"366222","11350720"
"366223","11350720"
"366224","11350720"
"366225","11350720"
"366226","11350720"
"366227","11350720"
"366228","11350720"
"366229","11350720"
"366231","11350720"
"366233","11350720"
"366234","11350720"
"366235","11350720"
"366236","11350720"
"366237","11350720"
"366239","11350720"
"366240","11350720"
"366242","11350595"
"366244","11350720"
"366245","11350720"
"366246","11350720"
"366247","11350720"
"366248","11350720"
"366249","11350720"
"366250","11350720"
"366251","11350720"
"366252","11350720"
"366253","11350720"
"366254","11350720"
"366255","11350720"
"366256","11350720"
"366257","11350720"
"366258","11350720"
"366259","11350720"
"366260","11350720"
"366261","11350720"
"366262","11350720"
"366268","11350595"
"366270","11350595"
"366273","11350595"
"366276","11350595"
"366279","11350595"
"366285","11350595"
"366286","11350595"
"366288","11710670"
"366290","11350595"
"366291","11350595"
"366293","11350595"
"366295","11350595"
"366297","11350595"
"366298","11350595"
"366300","11320513"
"366303","11350595"
"366305","11350665"
"366306","11350595"
"366307","11350595"
"366309","11350595"
"366310","11350595"
"366311","11350595"
"366312","11350595"
"366313","11350595"
"366314","11350595"
"366315","11350595"
"366316","11350595"
"366317","11350595"
"366318","11350595"
"366319","11350595"
"366321","11350595"
"366322","11350595"
"366324","11350595"
"366325","11350595"
"366326","11350665"
"366328","11350665"
"366329","11350665"
"366330","11530730"
"366331","11350665"
"366332","11350665"
"366334","11530730"
"366335","11530730"
"366336","11530730"
"366337","11230560"
"366343","11350665"
"366346","11350665"
"366348","11350665"
"366349","11350665"
"366351","11350665"
"366353","11230560"
"366354","11350665"
"366355","11350665"
"366356","11350665"
"366357","11350665"
"366358","11350665"
"366362","11350665"
"366363","11350665"
"366364","11350665"
"366365","11350665"
"366366","11350665"
"366367","11680656"
"366369","11320513"
"366370","11350665"
"366371","11350665"
"366373","11350665"
"366374","11350665"
"366375","11350665"
"366377","11350665"
"366378","11350665"
"366379","11350695"
"366380","11350665"
"366382","11350665"
"366383","11350665"
"366384","11350665"
"366385","11350665"
"366386","11350665"
"366387","11350665"
"366388","11350665"
"366389","11350665"
"366390","11350665"
"366391","11350665"
"366392","11350665"
"366394","11350665"
"366395","11380690"
"366396","11350665"
"366397","11350665"
"366398","11350665"
"366399","11350665"
"366400","11350665"
"366401","11350665"
"366402","11350665"
"366403","11350665"
"366404","11350665"
"366405","11350665"
"366406","11350665"
"366407","11350665"
"366408","11350665"
"366409","11350665"
"366418","11350665"
"366419","11350665"
"366420","11350665"
"366421","11350665"
"366422","11350665"
"366423","11350665"
"366424","11350665"
"366426","11350665"
"366427","11350665"
"366428","11350665"
"366429","11350665"
"366431","11350665"
"366432","11350665"
"366433","11350665"
"366434","11350665"
"366435","11350665"
"366440","11680656"
"366441","11350665"
"366442","11350665"
"366443","11350665"
"366444","11350665"
"366445","11350665"
"366447","11350665"
"366448","11380690"
"366449","11350665"
"366450","11350665"
"366451","11350665"
"366452","11350665"
"366453","11350665"
"366454","11350665"
"366455","11350665"
"366457","11350665"
"366458","11680656"
"366459","11350665"
"366460","11350665"
"366461","11350665"
"366462","11350665"
"366463","11380631"
"366464","11350665"
"366465","11350665"
"366466","11350665"
"366467","11350665"
"366468","11350665"
"366469","11350665"
"366470","11350665"
"366471","11350665"
"366476","11350665"
"366477","11350665"
"366478","11350665"
"366479","11350665"
"366481","11350665"
"366482","11350665"
"366483","11350665"
"366484","11350665"
"366485","11350665"
"366486","11350665"
"366487","11350665"
"366488","11350665"
"366489","11350665"
"366490","11350665"
"366491","11350665"
"366492","11350665"
"366493","11350665"
"366497","11350665"
"366502","11350665"
"366503","11350695"
"366504","11350665"
"366505","11350665"
"366506","11350665"
"366507","11350665"
"366508","11350665"
"366509","11350665"
"366510","11350665"
"366511","11350665"
"366512","11350665"
"366513","11530730"
"366514","11530730"
"366515","11530730"
"366517","11350665"
"366518","11350665"
"366519","11350665"
"366523","11350665"
"366524","11350665"
"366525","11350665"
"366526","11350665"
"366528","11350665"
"366529","11350665"
"366530","11350665"
"366531","11350665"
"366532","11350665"
"366533","11350665"
"366537","11350665"
"366538","11350665"
"366539","11680656"
"366540","11380650"
"366541","11350665"
"366542","11350665"
"366544","11350665"
"366545","11350665"
"366547","11350665"
"366548","11350665"
"366549","11350665"
"366550","11350665"
"366552","11350665"
"366553","11350665"
"366554","11350665"
"366555","11350665"
"366557","11350665"
"366558","11350665"
"366560","11350665"
"366561","11350665"
"366562","11380690"
"366563","11350665"
"366564","11350665"
"366565","11350665"
"366567","11350665"
"366568","11350665"
"366570","11350665"
"366571","11350665"
"366572","11350665"
"366574","11350665"
"366575","11350665"
"366578","11350665"
"366579","11350665"
"366580","11350665"
"366581","11350665"
"366582","11350665"
"366583","11350665"
"366584","11350665"
"366585","11350665"
"366586","11350665"
"366587","11350665"
"366588","11350665"
"366589","11350665"
"366590","11350665"
"366591","11350665"
"366593","11350665"
"366594","11350665"
"366595","11350665"
"366596","11350665"
"366597","11350665"
"366598","11350665"
"366599","11350665"
"366600","11350665"
"366601","11350665"
"366602","11350665"
"366603","11350665"
"366604","11350665"
"366605","11350665"
"366606","11350665"
"366609","11380510"
"366610","11380510"
"366611","11380510"
"366613","11350665"
"366614","11380510"
"366615","11350665"
"366616","11350665"
"366618","11350665"
"366619","11350665"
"366621","11350665"
"366622","11350665"
"366623","11350665"
"366624","11350665"
"366625","11350665"
"366626","11350665"
"366627","11350665"
"366628","11350665"
"366629","11350665"
"366630","11350665"
"366631","11380510"
"366632","11380510"
"366633","11350695"
"366634","11380510"
"366635","11380510"
"366636","11380510"
"366639","11380510"
"366640","11380510"
"366642","11380510"
"366643","11380510"
"366644","11380510"
"366645","11380510"
"366646","11380510"
"366647","11380510"
"366648","11380510"
"366649","11380510"
"366650","11380510"
"366651","11380510"
"366652","11380510"
"366653","11380510"
"366654","11380510"
"366656","11380510"
"366657","11350695"
"366668","11380510"
"366669","11380510"
"366670","11380510"
"366672","11350695"
"366673","11380510"
"366674","11380510"
"366675","11530560"
"366676","11350695"
"366677","11380510"
"366678","11380510"
"366680","11380510"
"366681","11380510"
"366682","11380510"
"366685","11380510"
"366686","11380510"
"366687","11350695"
"366689","11380510"
"366690","11380510"
"366691","11380510"
"366692","11350695"
"366693","11380510"
"366694","11380510"
"366696","11350695"
"366697","11380510"
"366698","11380510"
"366699","11380510"
"366700","11380510"
"366707","11380510"
"366709","11380510"
"366711","11380510"
"366712","11380510"
"366713","11350695"
"366714","11380510"
"366715","11380510"
"366716","11380510"
"366717","11350695"
"366718","11350695"
"366719","11350695"
"366720","11350695"
"366722","11380510"
"366723","11350695"
"366724","11350695"
"366725","11350695"
"366726","11350695"
"366727","11380510"
"366729","11350695"
"366730","11350695"
"366731","11350695"
"366734","11350695"
"366735","11350695"
"366736","11350695"
"366737","11350695"
"366738","11350695"
"366739","11350695"
"366740","11350695"
"366742","11350695"
"366743","11350695"
"366744","11350695"
"366746","11350695"
"366747","11350695"
"366748","11350695"
"366749","11350695"
"366751","11350695"
"366752","11350695"
"366753","11350695"
"366754","11350695"
"366755","11350695"
"366756","11350695"
"366757","11350695"
"366758","11350695"
"366759","11350695"
"366760","11350695"
"366761","11350695"
"366763","11350695"
"366764","11350695"
"366765","11350700"
"366767","11380640"
"366768","11350695"
"366769","11350695"
"366770","11350695"
"366771","11350695"
"366772","11350695"
"366773","11350695"
"366774","11350695"
"366775","11350695"
"366777","11350695"
"366778","11350695"
"366779","11350695"
"366780","11350695"
"366781","11350695"
"366782","11350695"
"366783","11350695"
"366785","11350695"
"366786","11350695"
"366787","11350695"
"366788","11320513"
"366790","11350695"
"366791","11350695"
"366792","11350695"
"366793","11530730"
"366794","11350700"
"366796","11680656"
"366797","11680656"
"366806","11350695"
"366807","11350695"
"366808","11350695"
"366809","11350700"
"366810","11350695"
"366811","11350695"
"366812","11350695"
"366813","11350695"
"366814","11350695"
"366815","11350695"
"366817","11350695"
"366818","11350695"
"366819","11350695"
"366820","11350695"
"366821","11350695"
"366822","11350695"
"366823","11350695"
"366824","11350695"
"366825","11350695"
"366826","11350695"
"366827","11350695"
"366828","11350695"
"366829","11350695"
"366830","11350695"
"366831","11350695"
"366832","11350695"
"366833","11350695"
"366834","11350695"
"366835","11350695"
"366836","11350695"
"366837","11350695"
"366838","11350695"
"366839","11350695"
"366840","11350695"
"366841","11680656"
"366850","11350695"
"366851","11350695"
"366853","11350695"
"366854","11350695"
"366855","11350695"
"366856","11350695"
"366857","11350695"
"366858","11350695"
"366859","11350695"
"366860","11350695"
"366861","11380690"
"366864","11350695"
"366865","11350695"
"366866","11350695"
"366867","11350695"
"366874","11350695"
"366875","11350695"
"366876","11350695"
"366877","11350695"
"366890","11350695"
"366891","11350695"
"366892","11350695"
"366893","11350695"
"366894","11350695"
"366895","11350695"
"366896","11350695"
"366897","11350695"
"366898","11350695"
"366899","11350695"
"366900","11350695"
"366901","11530730"
"366902","11350695"
"366903","11350695"
"366904","11350695"
"366916","11530730"
"366924","11380590"
"366925","11380640"
"366926","11380640"
"366927","11380510"
"366928","11380510"
"366929","11380510"
"366930","11380510"
"366931","11380510"
"366932","11380510"
"366933","11380690"
"366934","11380510"
"366935","11380510"
"366936","11380510"
"366937","11380510"
"366938","11380510"
"366939","11680656"
"366940","11380510"
"366941","11380510"
"366942","11380510"
"366943","11380510"
"366944","11380510"
"366945","11380510"
"366946","11380510"
"366948","11380510"
"366949","11380510"
"366950","11380510"
"366951","11380510"
"366952","11380510"
"366957","11380510"
"366958","11380510"
"366959","11380510"
"366960","11380510"
"366961","11380510"
"366962","11380510"
"366963","11380510"
"366964","11380510"
"366965","11380510"
"366969","11380510"
"366970","11380510"
"366971","11380510"
"366972","11380510"
"366973","11380510"
"366974","11380510"
"366975","11380510"
"366976","11380510"
"366977","11380560"
"366978","11380690"
"366983","11380510"
"366984","11380510"
"366985","11380510"
"366988","11380510"
"366989","11380510"
"366990","11380510"
"366991","11380510"
"366992","11380510"
"366993","11380510"
"366994","11380510"
"366995","11380510"
"366996","11380510"
"366997","11380510"
"366998","11380551"
"366999","11380510"
"367000","11380510"
"367001","11380510"
"367002","11380510"
"367003","11380510"
"367004","11380510"
"367005","11380510"
"367006","11380510"
"367007","11380690"
"367008","11380690"
"367010","11380690"
"367011","11380690"
"367012","11380690"
"367013","11380690"
"367015","11380690"
"367016","11380690"
"367017","11380690"
"367018","11380690"
"367024","11380690"
"367025","11380690"
"367026","11380690"
"367027","11380690"
"367029","11380690"
"367038","11530510"
"367054","11380510"
"367055","11380510"
"367056","11380510"
"367057","11380510"
"367063","11380510"
"367064","11380510"
"367066","11380510"
"367067","11380510"
"367068","11380551"
"367069","11380551"
"367070","11380551"
"367073","11380551"
"367074","11380551"
"36772","11140650"
"36994","11650550"
"371","11230536"
"37123","11170510"
"37147","11230600"
"37196","11170580"
"37223","11230705"
"37237","11320700"
"37336","11170590"
"37403","11200670"
"37442","11200540"
"37605","11650550"
"37646","11470540"
"37826","11230536"
"37832","11710566"
"37847","11215830"
"37923","11710566"
"38046","11710566"
"38090","11200520"
"38172","11470540"
"38458","11200580"
"38536","11200670"
"38570","11230570"
"38618","11230570"
"38654","11230570"
"38829","11470530"
"38905","11350595"
"390","11230536"
"39022","11230536"
"39194","11470560"
"39281","11230650"
"39307","11590660"
"39311","11710566"
"39434","11215710"
"39443","11500603"
"39445","11230650"
"39533","11230650"
"39554","11215710"
"39594","11215770"
"39600","11215850"
"39606","11230650"
"39671","11470580"
"39711","11230650"
"39818","11230660"
"39843","11350595"
"39861","11380510"
"39884","11650570"
"39892","11215760"
"39917","11350595"
"39920","11215860"
"40041","11650550"
"40050","11230650"
"40065","11215830"
"40180","11215820"
"40286","11350595"
"40289","11470580"
"40425","11650550"
"40455","11650550"
"40460","11230650"
"40477","11215820"
"40559","11470580"
"40581","11650550"
"40596","11260520"
"40607","11230650"
"40634","11380625"
"406759","11350630"
"406760","11350630"
"406762","11350630"
"406763","11350630"
"406768","11350630"
"406769","11350630"
"406770","11350630"
"406781","11350630"
"406783","11350630"
"406789","11350630"
"406790","11350630"
"406793","11350630"
"406795","11350630"
"406798","11350630"
"406803","11320522"
"406823","11320521"
"406825","11320522"
"406840","11320521"
"406850","11320522"
"406851","11320522"
"406864","11320522"
"406869","11320522"
"406877","11320522"
"406879","11320522"
"406880","11320522"
"406887","11320522"
"406893","11320522"
"406897","11320521"
"406905","11320522"
"406920","11320522"
"406939","11350630"
"406948","11350630"
"406952","11320522"
"407021","11350630"
"407023","11320522"
"407026","11350630"
"407028","11350630"
"407036","11350630"
"40736","11350595"
"407549","11320690"
"407557","11320700"
"407564","11320690"
"407630","11350624"
"407639","11320690"
"40764","11230730"
"407641","11320690"
"407660","11320690"
"407667","11350665"
"407674","11350665"
"407676","11350665"
"407688","11320690"
"407696","11350665"
"407718","11350665"
"407730","11320690"
"407731","11350665"
"407732","11320690"
"407733","11350665"
"407734","11350665"
"407740","11320690"
"407749","11350665"
"407755","11350624"
"407756","11350624"
"407764","11320690"
"407767","11320690"
"407773","11320690"
"407793","11350665"
"407800","11350624"
"407824","11350665"
"407827","11350665"
"407840","11320690"
"407850","11320690"
"407867","11350665"
"407871","11320690"
"407872","11320690"
"407898","11320690"
"407907","11320690"
"407908","11320690"
"407918","11320690"
"407925","11320690"
"407937","11320690"
"407943","11320690"
"407945","11320690"
"407948","11320700"
"407949","11320690"
"407950","11320700"
"407957","11320700"
"407963","11350630"
"407965","11350630"
"407971","11350630"
"407998","11350630"
"408000","11350630"
"408006","11350630"
"408138","11350630"
"408144","11320522"
"408150","11320522"
"408151","11350630"
"408155","11350630"
"408161","11350630"
"408174","11350630"
"408177","11350630"
"408184","11350630"
"408194","11350630"
"408197","11350630"
"408203","11350630"
"408210","11350630"
"408216","11350630"
"408219","11350630"
"408246","11350640"
"408249","11350640"
"408254","11380690"
"408269","11350640"
"408270","11350640"
"408282","11350640"
"408291","11350640"
"408296","11320515"
"408298","11320515"
"408302","11320515"
"408343","11380690"
"408345","11320681"
"408360","11320511"
"408376","11380690"
"40839","11230730"
"408394","11380690"
"408416","11380690"
"408421","11380690"
"408443","11320670"
"408449","11320681"
"408464","11320681"
"408487","11380690"
"408489","11320511"
"408495","11320515"
"408497","11320515"
"408512","11320515"
"408516","11320515"
"408521","11320515"
"408526","11320515"
"408568","11320515"
"408574","11320515"
"408585","11320515"
"408588","11320515"
"408621","11350624"
"408622","11350624"
"408629","11350624"
"408630","11320514"
"408635","11320514"
"408640","11320514"
"408649","11320670"
"408679","11320514"
"408683","11320670"
"408702","11320670"
"408704","11320514"
"408708","11320681"
"408710","11320670"
"408719","11320515"
"408729","11320710"
"408730","11320515"
"408743","11320515"
"408749","11320710"
"408757","11350640"
"408758","11320515"
"408763","11350640"
"408764","11320515"
"408768","11350640"
"408771","11320670"
"408777","11320670"
"408782","11320515"
"408783","11320515"
"408788","11320515"
"408791","11320515"
"408792","11320515"
"408795","11320515"
"408804","11320681"
"408812","11320515"
"408816","11350640"
"408824","11320660"
"408825","11320710"
"408826","11320515"
"408831","11350640"
"408839","11350640"
"408841","11320515"
"408842","11320515"
"408848","11320515"
"408850","11350640"
"408856","11350640"
"408857","11350640"
"408859","11350640"
"408861","11320660"
"408864","11320660"
"408869","11320515"
"408875","11350640"
"408886","11350640"
"408887","11320710"
"408888","11320710"
"408889","11320710"
"408891","11320670"
"408894","11320515"
"408895","11320660"
"408897","11320515"
"408902","11320515"
"408906","11320670"
"408909","11320515"
"408911","11320670"
"408914","11320514"
"408915","11320514"
"408917","11350624"
"408918","11320514"
"408924","11320514"
"408925","11320514"
"408931","11320514"
"408933","11350624"
"408941","11320514"
"408942","11320514"
"408946","11350624"
"408967","11350624"
"408969","11350640"
"408972","11320514"
"408978","11350624"
"408981","11320514"
"408989","11350624"
"408990","11320514"
"408994","11320514"
"408998","11350624"
"409003","11350624"
"409013","11350624"
"409014","11320514"
"409019","11320514"
"409023","11320514"
"409024","11320514"
"409025","11320514"
"409026","11320514"
"409038","11320710"
"409039","11350624"
"409045","11380690"
"409047","11380690"
"409052","11380690"
"409053","11320512"
"409059","11305620"
"409060","11380690"
"409061","11320512"
"409068","11380690"
"409074","11380690"
"409084","11320512"
"409089","11380690"
"409092","11380690"
"409097","11320512"
"409100","11380690"
"409101","11380690"
"409102","11320512"
"409111","11320512"
"409115","11380690"
"409116","11320512"
"409121","11380690"
"409123","11320512"
"409124","11320512"
"409125","11380690"
"409126","11380690"
"409131","11380690"
"409134","11380690"
"409135","11380690"
"409136","11380690"
"409137","11320512"
"409139","11380690"
"409144","11320512"
"409147","11320512"
"409148","11320512"
"409150","11320512"
"409155","11305620"
"409157","11380690"
"409160","11380690"
"409162","11320512"
"409167","11320512"
"409171","11350625"
"409179","11350611"
"409184","11380690"
"409189","11380690"
"409193","11320512"
"409194","11350611"
"409197","11320513"
"409198","11380690"
"409199","11380690"
"409200","11350611"
"409206","11380690"
"409209","11380690"
"409211","11380690"
"409212","11320512"
"409214","11350611"
"409219","11380690"
"409221","11380690"
"409225","11350625"
"409233","11350611"
"409234","11350600"
"409235","11320513"
"409236","11380690"
"409237","11380690"
"409239","11380690"
"409245","11320512"
"409250","11350611"
"409251","11350625"
"409253","11380690"
"409254","11380690"
"409255","11305630"
"409257","11350625"
"409262","11350611"
"409265","11380690"
"409267","11305630"
"409268","11380690"
"409272","11380690"
"409273","11380690"
"409274","11380690"
"409276","11320512"
"409278","11350611"
"409281","11380690"
"409287","11380690"
"409288","11350570"
"409291","11350611"
"409292","11350611"
"409295","11305630"
"409296","11305630"
"409297","11320513"
"409302","11320512"
"409305","11350625"
"409307","11380690"
"409309","11305660"
"409314","11380690"
"409320","11350611"
"409322","11350611"
"409323","11380690"
"409325","11380690"
"409330","11380690"
"409336","11380690"
"409337","11380690"
"409344","11380690"
"409348","11380690"
"409356","11380690"
"409361","11380690"
"409364","11380690"
"409368","11320512"
"409369","11320512"
"40937","11650550"
"409370","11320512"
"409371","11380690"
"409372","11380690"
"409374","11320512"
"409375","11380690"
"409377","11380690"
"409378","11320512"
"409384","11380690"
"409387","11380690"
"409393","11320512"
"409396","11320512"
"409402","11320512"
"409413","11380690"
"409415","11320512"
"409417","11380690"
"409427","11320512"
"409428","11320512"
"409430","11380690"
"409431","11320512"
"409435","11380690"
"409436","11305620"
"409439","11380690"
"409444","11380690"
"409447","11320512"
"409449","11380690"
"409455","11380690"
"409456","11380690"
"409459","11380690"
"409463","11380690"
"409464","11305620"
"409466","11320512"
"409469","11380690"
"409474","11380690"
"409475","11320512"
"409478","11320512"
"409481","11380690"
"409490","11380690"
"409491","11305620"
"409493","11320511"
"409499","11380690"
"409519","11380690"
"409528","11350619"
"409539","11380690"
"409543","11380690"
"409552","11380690"
"409559","11350619"
"409565","11350619"
"409566","11380690"
"409567","11305645"
"409568","11350619"
"409569","11350619"
"409571","11350619"
"409572","11305645"
"409575","11305645"
"409592","11305645"
"409608","11350619"
"409620","11380690"
"409622","11380690"
"409623","11380690"
"409626","11380690"
"409628","11380690"
"409629","11305645"
"409632","11380690"
"409642","11380690"
"409646","11350619"
"409650","11350619"
"409651","11380690"
"409654","11380690"
"409669","11380690"
"409674","11380690"
"409676","11305645"
"409677","11350619"
"409687","11380690"
"409690","11380690"
"409694","11380690"
"409703","11380690"
"409710","11320512"
"409711","11380690"
"409715","11380690"
"409731","11380690"
"409739","11380690"
"409741","11380690"
"409742","11380690"
"409755","11380690"
"409758","11380690"
"409760","11380690"
"409761","11380690"
"409763","11380690"
"409765","11305645"
"409766","11380690"
"409773","11380690"
"409774","11320512"
"409778","11380690"
"409779","11380690"
"409784","11380690"
"409796","11305645"
"409797","11380690"
"409798","11380690"
"409799","11380690"
"409800","11380690"
"409802","11380690"
"409805","11320511"
"409806","11380690"
"409809","11380690"
"409815","11320511"
"409820","11320660"
"409832","11350619"
"409839","11380690"
"409844","11320511"
"409845","11320511"
"409849","11380690"
"409854","11380690"
"409855","11350619"
"409858","11380690"
"409859","11305620"
"409861","11305620"
"409869","11320660"
"409871","11350619"
"409875","11350619"
"409892","11380690"
"409895","11380690"
"409899","11380690"
"409901","11320511"
"409908","11305620"
"409910","11380690"
"409911","11350619"
"409922","11380690"
"409928","11350560"
"409930","11350595"
"409932","11350600"
"409933","11350600"
"409935","11305610"
"409941","11350600"
"409942","11350600"
"409943","11305610"
"409944","11350600"
"409945","11305606"
"409947","11350600"
"409948","11305606"
"409949","11305606"
"409952","11350600"
"409954","11350600"
"409958","11350600"
"409962","11350600"
"409963","11350600"
"409964","11350600"
"409965","11305606"
"409967","11305606"
"409971","11380530"
"409974","11350600"
"40998","11710570"
"409980","11350600"
"409981","11305606"
"409982","11305606"
"409983","11350600"
"409985","11305606"
"409986","11305600"
"409987","11350570"
"409990","11305606"
"409993","11350600"
"409994","11350595"
"409995","11305606"
"410006","11350570"
"410017","11350595"
"410019","11350600"
"410021","11350570"
"410024","11350595"
"410025","11350600"
"410029","11350570"
"410030","11305606"
"410037","11350595"
"410041","11350595"
"410042","11350595"
"410043","11350595"
"410045","11350595"
"410047","11350600"
"410048","11350595"
"410051","11350600"
"410054","11350600"
"410055","11380530"
"410056","11350595"
"410058","11305606"
"410059","11350595"
"410060","11350570"
"410061","11350595"
"410065","11350600"
"410066","11305606"
"410067","11350570"
"410070","11350600"
"410072","11350595"
"410075","11305534"
"410076","11350600"
"410077","11350600"
"410079","11305606"
"410080","11305606"
"410085","11350595"
"410088","11350600"
"410089","11290650"
"410093","11350600"
"410094","11380690"
"410095","11350600"
"410096","11380690"
"410099","11350570"
"410100","11380530"
"410101","11350570"
"410104","11305610"
"410105","11350600"
"410106","11350570"
"410107","11350600"
"410109","11350560"
"410110","11350600"
"410111","11350595"
"410112","11305606"
"410113","11380520"
"410114","11305610"
"410116","11350600"
"410117","11350600"
"410121","11350595"
"410122","11350595"
"410123","11380690"
"410124","11380690"
"410125","11380530"
"410126","11380530"
"410127","11380690"
"410128","11350595"
"410129","11350600"
"410131","11350600"
"410134","11350595"
"410135","11350600"
"410136","11380690"
"410137","11350595"
"410138","11350595"
"410139","11350570"
"410142","11305610"
"410144","11350600"
"410145","11380690"
"410146","11350560"
"410147","11350595"
"410149","11380690"
"410150","11380530"
"410154","11350600"
"410156","11350600"
"410157","11350595"
"410159","11380690"
"410160","11380690"
"410161","11380690"
"410162","11305660"
"410164","11380690"
"410169","11380690"
"410172","11380690"
"410179","11350570"
"410180","11380690"
"410182","11350570"
"410183","11320513"
"410184","11380690"
"410185","11380690"
"410189","11380690"
"410190","11305535"
"410191","11305600"
"410192","11305610"
"410193","11305610"
"410194","11380690"
"410195","11380690"
"410199","11380690"
"410200","11350570"
"410202","11305535"
"410203","11305535"
"410204","11380690"
"410205","11305610"
"410206","11320513"
"410209","11380690"
"410211","11350595"
"410212","11380690"
"410213","11350570"
"410214","11380690"
"410217","11350600"
"410218","11350595"
"410220","11350595"
"410222","11350580"
"410223","11350570"
"410226","11305610"
"410227","11350570"
"410228","11305610"
"410229","11305610"
"410230","11380690"
"410232","11350611"
"410233","11305610"
"410234","11305610"
"410236","11380690"
"410237","11380690"
"410238","11380690"
"410241","11380690"
"410242","11380690"
"410243","11350570"
"410245","11305610"
"410246","11350570"
"410247","11350570"
"410248","11380530"
"410250","11350612"
"410251","11350580"
"410253","11380690"
"410254","11350595"
"410255","11350595"
"410262","11350570"
"410263","11380690"
"410265","11350600"
"410267","11350600"
"410268","11350595"
"410269","11350595"
"410271","11350595"
"410272","11350595"
"410273","11350595"
"410274","11380690"
"410277","11380690"
"410278","11380690"
"410279","11380690"
"410280","11305600"
"410281","11305600"
"410284","11380690"
"410285","11350580"
"410286","11350560"
"410287","11350595"
"410288","11350570"
"410290","11380690"
"410291","11380690"
"410292","11350570"
"410293","11380690"
"410294","11380690"
"410295","11350570"
"410296","11305600"
"410297","11305600"
"410298","11380690"
"410299","11350595"
"410300","11380690"
"410301","11350595"
"410304","11350570"
"410305","11380690"
"410307","11350595"
"410308","11350595"
"410309","11350580"
"410310","11380690"
"410312","11305610"
"410313","11380690"
"410317","11350595"
"410318","11305600"
"410321","11350595"
"410322","11350560"
"410323","11380690"
"410324","11350595"
"410325","11350595"
"410326","11350595"
"410333","11380690"
"410335","11380690"
"410336","11380690"
"410337","11380690"
"410341","11305660"
"410342","11380690"
"410344","11380690"
"410345","11305660"
"410347","11380690"
"410352","11380690"
"410353","11380690"
"410354","11380690"
"410356","11350570"
"410358","11380690"
"410359","11380690"
"410364","11380690"
"410365","11380690"
"410367","11380690"
"410369","11380690"
"410370","11380690"
"410371","11380690"
"410374","11380690"
"410377","11320513"
"410381","11305660"
"410383","11380690"
"410384","11380690"
"410385","11380690"
"410386","11380690"
"410388","11380690"
"410390","11380690"
"410391","11380690"
"410393","11350600"
"410394","11380690"
"410395","11305660"
"41040","11650550"
"410400","11305660"
"410403","11380520"
"410405","11350560"
"410406","11380570"
"410407","11260680"
"410409","11290650"
"410410","11380570"
"410412","11350560"
"410413","11290650"
"410415","11305575"
"410416","11305575"
"410419","11380552"
"410421","11290650"
"410424","11305575"
"410426","11305575"
"410428","11305575"
"410430","11350560"
"410432","11290650"
"410434","11290640"
"410444","11290650"
"410447","11260630"
"410449","11305575"
"410451","11290650"
"410454","11305575"
"410455","11260620"
"410456","11260620"
"410458","11305575"
"410460","11260620"
"410467","11290650"
"410468","11290650"
"410470","11260620"
"410471","11260620"
"410473","11305575"
"410474","11260620"
"410475","11260620"
"410479","11260620"
"410480","11380560"
"410481","11290650"
"410487","11260620"
"410488","11305575"
"410489","11290650"
"410490","11380520"
"410492","11260620"
"410493","11290650"
"410494","11290650"
"410496","11290650"
"410497","11260630"
